assessmentId,internalTaxonId,scientificName,code,name,presence,origin,seasonality,formerlyBred
54152993,132880,Pavona venosa,KH,Cambodia,Extant,Native,,
54152993,132880,Pavona venosa,VN,Viet Nam,Extant,Native,,
54152993,132880,Pavona venosa,MG,Madagascar,Extant,Native,,
54152993,132880,Pavona venosa,FM,"Micronesia, Federated States of ",Extant,Native,,
54152993,132880,Pavona venosa,MH,Marshall Islands,Extant,Native,,
54152993,132880,Pavona venosa,FJ,Fiji,Extant,Native,,
54152993,132880,Pavona venosa,BH,Bahrain,Extant,Native,,
54152993,132880,Pavona venosa,QA,Qatar,Extant,Native,,
54152993,132880,Pavona venosa,EG,Egypt,Extant,Native,,
54152993,132880,Pavona venosa,CC,Cocos (Keeling) Islands,Extant,Native,,
54152993,132880,Pavona venosa,YT,Mayotte,Extant,Native,,
54152993,132880,Pavona venosa,PK,Pakistan,Extant,Native,,
54152993,132880,Pavona venosa,TZ,"Tanzania, United Republic of",Extant,Native,,
54152993,132880,Pavona venosa,MP,Northern Mariana Islands,Extant,Native,,
54152993,132880,Pavona venosa,TW,"Taiwan, Province of China",Extant,Native,,
54152993,132880,Pavona venosa,NC,New Caledonia,Extant,Native,,
54152993,132880,Pavona venosa,PW,Palau,Extant,Native,,
54152993,132880,Pavona venosa,TV,Tuvalu,Extant,Native,,
54152993,132880,Pavona venosa,AE,United Arab Emirates,Extant,Native,,
54152993,132880,Pavona venosa,ER,Eritrea,Extant,Native,,
54152993,132880,Pavona venosa,DJ,Djibouti,Extant,Native,,
54152993,132880,Pavona venosa,SB,Solomon Islands,Extant,Native,,
54152993,132880,Pavona venosa,PH,Philippines,Extant,Native,,
54152993,132880,Pavona venosa,ID,Indonesia,Extant,Native,,
54152993,132880,Pavona venosa,SO,Somalia,Extant,Native,,
54152993,132880,Pavona venosa,MU,Mauritius,Extant,Native,,
54152993,132880,Pavona venosa,KW,Kuwait,Extant,Native,,
54152993,132880,Pavona venosa,MV,Maldives,Extant,Native,,
54152993,132880,Pavona venosa,IL,Israel,Extant,Native,,
54152993,132880,Pavona venosa,LK,Sri Lanka,Extant,Native,,
54152993,132880,Pavona venosa,KM,Comoros,Extant,Native,,
54152993,132880,Pavona venosa,GU,Guam,Extant,Native,,
54157360,132897,Porites eridani,SG,Singapore,Extant,Native,,
54157360,132897,Porites eridani,AU,Australia,Extant,Native,,
54157360,132897,Porites eridani,ID,Indonesia,Extant,Native,,
54157360,132897,Porites eridani,PH,Philippines,Extant,Native,,
54157360,132897,Porites eridani,VN,Viet Nam,Extant,Native,,
54157360,132897,Porites eridani,PW,Palau,Extant,Native,,
54157360,132897,Porites eridani,TH,Thailand,Extant,Native,,
54157360,132897,Porites eridani,MP,Northern Mariana Islands,Extant,Native,,
54157360,132897,Porites eridani,TW,"Taiwan, Province of China",Extant,Native,,
54157360,132897,Porites eridani,MY,Malaysia,Extant,Native,,
54157360,132897,Porites eridani,PG,Papua New Guinea,Extant,Native,,
54157360,132897,Porites eridani,SB,Solomon Islands,Extant,Native,,
54157360,132897,Porites eridani,FM,"Micronesia, Federated States of ",Extant,Native,,
54157360,132897,Porites eridani,KH,Cambodia,Extant,Native,,
54157360,132897,Porites eridani,GU,Guam,Extant,Native,,
54164079,132940,Acropora acuminata,TV,Tuvalu,Extant,Native,,
54164079,132940,Acropora acuminata,NR,Nauru,Extant,Native,,
54164079,132940,Acropora acuminata,PH,Philippines,Extant,Native,,
54164079,132940,Acropora acuminata,DJ,Djibouti,Extant,Native,,
54164079,132940,Acropora acuminata,MV,Maldives,Extant,Native,,
54164079,132940,Acropora acuminata,ID,Indonesia,Extant,Native,,
54164079,132940,Acropora acuminata,ER,Eritrea,Extant,Native,,
54164079,132940,Acropora acuminata,TW,"Taiwan, Province of China",Extant,Native,,
54164079,132940,Acropora acuminata,SD,Sudan,Extant,Native,,
54164079,132940,Acropora acuminata,WF,Wallis and Futuna,Extant,Native,,
54164079,132940,Acropora acuminata,SB,Solomon Islands,Extant,Native,,
54164079,132940,Acropora acuminata,MH,Marshall Islands,Extant,Native,,
54164079,132940,Acropora acuminata,FJ,Fiji,Extant,Native,,
54164079,132940,Acropora acuminata,EG,Egypt,Extant,Native,,
54164079,132940,Acropora acuminata,MY,Malaysia,Extant,Native,,
54164079,132940,Acropora acuminata,JP,Japan,Extant,Native,,
54164079,132940,Acropora acuminata,KI,Kiribati,Extant,Native,,
54164079,132940,Acropora acuminata,SA,Saudi Arabia,Extant,Native,,
54164079,132940,Acropora acuminata,PG,Papua New Guinea,Extant,Native,,
54164079,132940,Acropora acuminata,FM,"Micronesia, Federated States of ",Extant,Native,,
54164079,132940,Acropora acuminata,AU,Australia,Extant,Native,,
54164079,132940,Acropora acuminata,WS,Samoa,Extant,Native,,
54164079,132940,Acropora acuminata,RE,Réunion,Extant,Native,,
54164079,132940,Acropora acuminata,AS,American Samoa,Extant,Native,,
54164079,132940,Acropora acuminata,VN,Viet Nam,Extant,Native,,
54164079,132940,Acropora acuminata,MM,Myanmar,Extant,Native,,
54164079,132940,Acropora acuminata,MP,Northern Mariana Islands,Extant,Native,,
54164079,132940,Acropora acuminata,SC,Seychelles,Extant,Native,,
54164079,132940,Acropora acuminata,TO,Tonga,Extant,Native,,
54164079,132940,Acropora acuminata,MU,Mauritius,Extant,Native,,
54164079,132940,Acropora acuminata,YE,Yemen,Extant,Native,,
54164079,132940,Acropora acuminata,TH,Thailand,Extant,Native,,
54164079,132940,Acropora acuminata,PW,Palau,Extant,Native,,
54164079,132940,Acropora acuminata,TK,Tokelau,Extant,Native,,
54164079,132940,Acropora acuminata,IL,Israel,Extant,Native,,
54164079,132940,Acropora acuminata,IO,British Indian Ocean Territory,Extant,Native,,
54164079,132940,Acropora acuminata,VU,Vanuatu,Extant,Native,,
54164079,132940,Acropora acuminata,SG,Singapore,Extant,Native,,
54164079,132940,Acropora acuminata,JO,Jordan,Extant,Native,,
54164079,132940,Acropora acuminata,UM,United States Minor Outlying Islands,Extant,Native,,
54164079,132940,Acropora acuminata,LK,Sri Lanka,Extant,Native,,
54164079,132940,Acropora acuminata,NC,New Caledonia,Extant,Native,,
54164079,132940,Acropora acuminata,KH,Cambodia,Extant,Native,,
54164079,132940,Acropora acuminata,PF,French Polynesia,Extant,Native,,
54164079,132940,Acropora acuminata,IN,India,Extant,Native,,
54164079,132940,Acropora acuminata,GU,Guam,Extant,Native,,
54165929,132956,Pectinia alcicornis,MY,Malaysia,Extant,Native,,
54165929,132956,Pectinia alcicornis,FM,"Micronesia, Federated States of ",Extant,Native,,
54165929,132956,Pectinia alcicornis,MP,Northern Mariana Islands,Extant,Native,,
54165929,132956,Pectinia alcicornis,FJ,Fiji,Extant,Native,,
54165929,132956,Pectinia alcicornis,NR,Nauru,Extant,Native,,
54165929,132956,Pectinia alcicornis,IN,India,Extant,Native,,
54165929,132956,Pectinia alcicornis,PG,Papua New Guinea,Extant,Native,,
54165929,132956,Pectinia alcicornis,SG,Singapore,Extant,Native,,
54165929,132956,Pectinia alcicornis,MM,Myanmar,Extant,Native,,
54165929,132956,Pectinia alcicornis,KI,Kiribati,Extant,Native,,
54165929,132956,Pectinia alcicornis,NC,New Caledonia,Extant,Native,,
54165929,132956,Pectinia alcicornis,ID,Indonesia,Extant,Native,,
54165929,132956,Pectinia alcicornis,PW,Palau,Extant,Native,,
54165929,132956,Pectinia alcicornis,SB,Solomon Islands,Extant,Native,,
54165929,132956,Pectinia alcicornis,PH,Philippines,Extant,Native,,
54165929,132956,Pectinia alcicornis,MH,Marshall Islands,Extant,Native,,
54165929,132956,Pectinia alcicornis,VN,Viet Nam,Extant,Native,,
54165929,132956,Pectinia alcicornis,TV,Tuvalu,Extant,Native,,
54165929,132956,Pectinia alcicornis,TH,Thailand,Extant,Native,,
54165929,132956,Pectinia alcicornis,JP,Japan,Extant,Native,,
54165929,132956,Pectinia alcicornis,AU,Australia,Extant,Native,,
54165929,132956,Pectinia alcicornis,TW,"Taiwan, Province of China",Extant,Native,,
54165929,132956,Pectinia alcicornis,LK,Sri Lanka,Extant,Native,,
54165929,132956,Pectinia alcicornis,VU,Vanuatu,Extant,Native,,
54165929,132956,Pectinia alcicornis,GU,Guam,Extant,Native,,
54168256,132969,Acropora listeri,MM,Myanmar,Extant,Native,,
54168256,132969,Acropora listeri,TW,"Taiwan, Province of China",Extant,Native,,
54168256,132969,Acropora listeri,AS,American Samoa,Extant,Native,,
54168256,132969,Acropora listeri,MU,Mauritius,Extant,Native,,
54168256,132969,Acropora listeri,AU,Australia,Extant,Native,,
54168256,132969,Acropora listeri,IL,Israel,Extant,Native,,
54168256,132969,Acropora listeri,YE,Yemen,Extant,Native,,
54168256,132969,Acropora listeri,SA,Saudi Arabia,Extant,Native,,
54168256,132969,Acropora listeri,TV,Tuvalu,Extant,Native,,
54168256,132969,Acropora listeri,DJ,Djibouti,Extant,Native,,
54168256,132969,Acropora listeri,SD,Sudan,Extant,Native,,
54168256,132969,Acropora listeri,LK,Sri Lanka,Extant,Native,,
54168256,132969,Acropora listeri,FJ,Fiji,Extant,Native,,
54168256,132969,Acropora listeri,SG,Singapore,Extant,Native,,
54168256,132969,Acropora listeri,PG,Papua New Guinea,Extant,Native,,
54168256,132969,Acropora listeri,KI,Kiribati,Extant,Native,,
54168256,132969,Acropora listeri,NC,New Caledonia,Extant,Native,,
54168256,132969,Acropora listeri,MV,Maldives,Extant,Native,,
54168256,132969,Acropora listeri,NR,Nauru,Extant,Native,,
54168256,132969,Acropora listeri,PN,Pitcairn,Extant,Native,,
54168256,132969,Acropora listeri,TK,Tokelau,Extant,Native,,
54168256,132969,Acropora listeri,UM,United States Minor Outlying Islands,Extant,Native,,
54168256,132969,Acropora listeri,RE,Réunion,Extant,Native,,
54168256,132969,Acropora listeri,JO,Jordan,Extant,Native,,
54168256,132969,Acropora listeri,CL,Chile,Extant,Native,,
54168256,132969,Acropora listeri,TO,Tonga,Extant,Native,,
54168256,132969,Acropora listeri,PW,Palau,Extant,Native,,
54168256,132969,Acropora listeri,MY,Malaysia,Extant,Native,,
54168256,132969,Acropora listeri,TH,Thailand,Extant,Native,,
54168256,132969,Acropora listeri,SB,Solomon Islands,Extant,Native,,
54168256,132969,Acropora listeri,VU,Vanuatu,Extant,Native,,
54168256,132969,Acropora listeri,IN,India,Extant,Native,,
54168256,132969,Acropora listeri,MP,Northern Mariana Islands,Extant,Native,,
54168256,132969,Acropora listeri,VN,Viet Nam,Extant,Native,,
54168256,132969,Acropora listeri,WS,Samoa,Extant,Native,,
54168256,132969,Acropora listeri,MH,Marshall Islands,Extant,Native,,
54168256,132969,Acropora listeri,FM,"Micronesia, Federated States of ",Extant,Native,,
54168256,132969,Acropora listeri,EG,Egypt,Extant,Native,,
54168256,132969,Acropora listeri,ER,Eritrea,Extant,Native,,
54168256,132969,Acropora listeri,ID,Indonesia,Extant,Native,,
54168256,132969,Acropora listeri,KH,Cambodia,Extant,Native,,
54168256,132969,Acropora listeri,WF,Wallis and Futuna,Extant,Native,,
54168256,132969,Acropora listeri,PH,Philippines,Extant,Native,,
54168256,132969,Acropora listeri,JP,Japan,Extant,Native,,
54168256,132969,Acropora listeri,GU,Guam,Extant,Native,,
54179867,133025,Acropora vaughani,KI,Kiribati,Extant,Native,,
54179867,133025,Acropora vaughani,FM,"Micronesia, Federated States of ",Extant,Native,,
54179867,133025,Acropora vaughani,TW,"Taiwan, Province of China",Extant,Native,,
54179867,133025,Acropora vaughani,SC,Seychelles,Extant,Native,,
54179867,133025,Acropora vaughani,FJ,Fiji,Extant,Native,,
54179867,133025,Acropora vaughani,NC,New Caledonia,Extant,Native,,
54179867,133025,Acropora vaughani,MM,Myanmar,Extant,Native,,
54179867,133025,Acropora vaughani,AS,American Samoa,Extant,Native,,
54179867,133025,Acropora vaughani,MU,Mauritius,Extant,Native,,
54179867,133025,Acropora vaughani,YE,Yemen,Extant,Native,,
54179867,133025,Acropora vaughani,SA,Saudi Arabia,Extant,Native,,
54179867,133025,Acropora vaughani,NR,Nauru,Extant,Native,,
54179867,133025,Acropora vaughani,VU,Vanuatu,Extant,Native,,
54179867,133025,Acropora vaughani,PG,Papua New Guinea,Extant,Native,,
54179867,133025,Acropora vaughani,AU,Australia,Extant,Native,,
54179867,133025,Acropora vaughani,JP,Japan,Extant,Native,,
54179867,133025,Acropora vaughani,MH,Marshall Islands,Extant,Native,,
54179867,133025,Acropora vaughani,LK,Sri Lanka,Extant,Native,,
54179867,133025,Acropora vaughani,NU,Niue,Extant,Native,,
54179867,133025,Acropora vaughani,UM,United States Minor Outlying Islands,Extant,Native,,
54179867,133025,Acropora vaughani,TV,Tuvalu,Extant,Native,,
54179867,133025,Acropora vaughani,MP,Northern Mariana Islands,Extant,Native,,
54179867,133025,Acropora vaughani,CK,Cook Islands,Extant,Native,,
54179867,133025,Acropora vaughani,SG,Singapore,Extant,Native,,
54179867,133025,Acropora vaughani,TO,Tonga,Extant,Native,,
54179867,133025,Acropora vaughani,PW,Palau,Extant,Native,,
54179867,133025,Acropora vaughani,PH,Philippines,Extant,Native,,
54179867,133025,Acropora vaughani,SB,Solomon Islands,Extant,Native,,
54179867,133025,Acropora vaughani,TH,Thailand,Extant,Native,,
54179867,133025,Acropora vaughani,WS,Samoa,Extant,Native,,
54179867,133025,Acropora vaughani,IN,India,Extant,Native,,
54179867,133025,Acropora vaughani,TK,Tokelau,Extant,Native,,
54179867,133025,Acropora vaughani,ER,Eritrea,Extant,Native,,
54179867,133025,Acropora vaughani,KM,Comoros,Extant,Native,,
54179867,133025,Acropora vaughani,MY,Malaysia,Extant,Native,,
54179867,133025,Acropora vaughani,RE,Réunion,Extant,Native,,
54179867,133025,Acropora vaughani,WF,Wallis and Futuna,Extant,Native,,
54179867,133025,Acropora vaughani,VN,Viet Nam,Extant,Native,,
54179867,133025,Acropora vaughani,KH,Cambodia,Extant,Native,,
54179867,133025,Acropora vaughani,ID,Indonesia,Extant,Native,,
54179867,133025,Acropora vaughani,YT,Mayotte,Extant,Native,,
54179867,133025,Acropora vaughani,PF,French Polynesia,Extant,Native,,
54179867,133025,Acropora vaughani,GU,Guam,Extant,Native,,
54182379,133038,Porites nigrescens,IL,Israel,Extant,Native,,
54182379,133038,Porites nigrescens,AS,American Samoa,Extant,Native,,
54182379,133038,Porites nigrescens,MU,Mauritius,Extant,Native,,
54182379,133038,Porites nigrescens,FJ,Fiji,Extant,Native,,
54182379,133038,Porites nigrescens,JO,Jordan,Extant,Native,,
54182379,133038,Porites nigrescens,YE,Yemen,Extant,Native,,
54182379,133038,Porites nigrescens,MP,Northern Mariana Islands,Extant,Native,,
54182379,133038,Porites nigrescens,TK,Tokelau,Extant,Native,,
54182379,133038,Porites nigrescens,WF,Wallis and Futuna,Extant,Native,,
54182379,133038,Porites nigrescens,JP,Japan,Extant,Native,,
54182379,133038,Porites nigrescens,TZ,"Tanzania, United Republic of",Extant,Native,,
54182379,133038,Porites nigrescens,LK,Sri Lanka,Extant,Native,,
54182379,133038,Porites nigrescens,SO,Somalia,Extant,Native,,
54182379,133038,Porites nigrescens,TW,"Taiwan, Province of China",Extant,Native,,
54182379,133038,Porites nigrescens,EG,Egypt,Extant,Native,,
54182379,133038,Porites nigrescens,UM,United States Minor Outlying Islands,Extant,Native,,
54182379,133038,Porites nigrescens,SG,Singapore,Extant,Native,,
54182379,133038,Porites nigrescens,YT,Mayotte,Extant,Native,,
54182379,133038,Porites nigrescens,PG,Papua New Guinea,Extant,Native,,
54182379,133038,Porites nigrescens,MZ,Mozambique,Extant,Native,,
54182379,133038,Porites nigrescens,WS,Samoa,Extant,Native,,
54182379,133038,Porites nigrescens,SA,Saudi Arabia,Extant,Native,,
54182379,133038,Porites nigrescens,NC,New Caledonia,Extant,Native,,
54182379,133038,Porites nigrescens,KM,Comoros,Extant,Native,,
54182379,133038,Porites nigrescens,SB,Solomon Islands,Extant,Native,,
54182379,133038,Porites nigrescens,TV,Tuvalu,Extant,Native,,
54182379,133038,Porites nigrescens,ER,Eritrea,Extant,Native,,
54182379,133038,Porites nigrescens,PH,Philippines,Extant,Native,,
54182379,133038,Porites nigrescens,KH,Cambodia,Extant,Native,,
54182379,133038,Porites nigrescens,NU,Niue,Extant,Native,,
54182379,133038,Porites nigrescens,FM,"Micronesia, Federated States of ",Extant,Native,,
54182379,133038,Porites nigrescens,TH,Thailand,Extant,Native,,
54182379,133038,Porites nigrescens,PW,Palau,Extant,Native,,
54182379,133038,Porites nigrescens,TO,Tonga,Extant,Native,,
54182379,133038,Porites nigrescens,IO,British Indian Ocean Territory,Extant,Native,,
54182379,133038,Porites nigrescens,SD,Sudan,Extant,Native,,
54182379,133038,Porites nigrescens,KE,Kenya,Extant,Native,,
54182379,133038,Porites nigrescens,SC,Seychelles,Extant,Native,,
54182379,133038,Porites nigrescens,KI,Kiribati,Extant,Native,,
54182379,133038,Porites nigrescens,AU,Australia,Extant,Native,,
54182379,133038,Porites nigrescens,NR,Nauru,Extant,Native,,
54182379,133038,Porites nigrescens,MM,Myanmar,Extant,Native,,
54182379,133038,Porites nigrescens,MY,Malaysia,Extant,Native,,
54182379,133038,Porites nigrescens,IN,India,Extant,Native,,
54182379,133038,Porites nigrescens,VU,Vanuatu,Extant,Native,,
54182379,133038,Porites nigrescens,RE,Réunion,Extant,Native,,
54182379,133038,Porites nigrescens,VN,Viet Nam,Extant,Native,,
54182379,133038,Porites nigrescens,MG,Madagascar,Extant,Native,,
54182379,133038,Porites nigrescens,MH,Marshall Islands,Extant,Native,,
54182379,133038,Porites nigrescens,ID,Indonesia,Extant,Native,,
54182379,133038,Porites nigrescens,DJ,Djibouti,Extant,Native,,
54182379,133038,Porites nigrescens,MV,Maldives,Extant,Native,,
54182379,133038,Porites nigrescens,GU,Guam,Extant,Native,,
54183041,133041,Pavona decussata,AS,American Samoa,Extant,Native,,
54183041,133041,Pavona decussata,PK,Pakistan,Extant,Native,,
54183041,133041,Pavona decussata,MU,Mauritius,Extant,Native,,
54183041,133041,Pavona decussata,ID,Indonesia,Extant,Native,,
54183041,133041,Pavona decussata,CC,Cocos (Keeling) Islands,Extant,Native,,
54183041,133041,Pavona decussata,WF,Wallis and Futuna,Extant,Native,,
54183041,133041,Pavona decussata,DJ,Djibouti,Extant,Native,,
54183041,133041,Pavona decussata,MH,Marshall Islands,Extant,Native,,
54183041,133041,Pavona decussata,PG,Papua New Guinea,Extant,Native,,
54183041,133041,Pavona decussata,VN,Viet Nam,Extant,Native,,
54183041,133041,Pavona decussata,LK,Sri Lanka,Extant,Native,,
54183041,133041,Pavona decussata,PF,French Polynesia,Extant,Native,,
54183041,133041,Pavona decussata,MG,Madagascar,Extant,Native,,
54183041,133041,Pavona decussata,EG,Egypt,Extant,Native,,
54183041,133041,Pavona decussata,YE,Yemen,Extant,Native,,
54183041,133041,Pavona decussata,MP,Northern Mariana Islands,Extant,Native,,
54183041,133041,Pavona decussata,YT,Mayotte,Extant,Native,,
54183041,133041,Pavona decussata,KH,Cambodia,Extant,Native,,
54183041,133041,Pavona decussata,VU,Vanuatu,Extant,Native,,
54183041,133041,Pavona decussata,BH,Bahrain,Extant,Native,,
54183041,133041,Pavona decussata,FJ,Fiji,Extant,Native,,
54183041,133041,Pavona decussata,OM,Oman,Extant,Native,,
54183041,133041,Pavona decussata,IN,India,Extant,Native,,
54183041,133041,Pavona decussata,NR,Nauru,Extant,Native,,
54183041,133041,Pavona decussata,RE,Réunion,Extant,Native,,
54183041,133041,Pavona decussata,KI,Kiribati,Extant,Native,,
54183041,133041,Pavona decussata,FM,"Micronesia, Federated States of ",Extant,Native,,
54183041,133041,Pavona decussata,TK,Tokelau,Extant,Native,,
54183041,133041,Pavona decussata,IO,British Indian Ocean Territory,Extant,Native,,
54183041,133041,Pavona decussata,SB,Solomon Islands,Extant,Native,,
54183041,133041,Pavona decussata,KE,Kenya,Extant,Native,,
54183041,133041,Pavona decussata,QA,Qatar,Extant,Native,,
54183041,133041,Pavona decussata,TH,Thailand,Extant,Native,,
54183041,133041,Pavona decussata,TO,Tonga,Extant,Native,,
54183041,133041,Pavona decussata,AU,Australia,Extant,Native,,
54183041,133041,Pavona decussata,SA,Saudi Arabia,Extant,Native,,
54183041,133041,Pavona decussata,NU,Niue,Extant,Native,,
54183041,133041,Pavona decussata,CK,Cook Islands,Extant,Native,,
54183041,133041,Pavona decussata,SD,Sudan,Extant,Native,,
54183041,133041,Pavona decussata,NC,New Caledonia,Extant,Native,,
54183041,133041,Pavona decussata,AE,United Arab Emirates,Extant,Native,,
54183041,133041,Pavona decussata,TW,"Taiwan, Province of China",Extant,Native,,
54183041,133041,Pavona decussata,PW,Palau,Extant,Native,,
54183041,133041,Pavona decussata,TV,Tuvalu,Extant,Native,,
54183041,133041,Pavona decussata,SC,Seychelles,Extant,Native,,
54183041,133041,Pavona decussata,IR,"Iran, Islamic Republic of",Extant,Native,,
54183041,133041,Pavona decussata,IQ,Iraq,Extant,Native,,
54183041,133041,Pavona decussata,JP,Japan,Extant,Native,,
54183041,133041,Pavona decussata,CX,Christmas Island,Extant,Native,,
54183041,133041,Pavona decussata,JO,Jordan,Extant,Native,,
54183041,133041,Pavona decussata,WS,Samoa,Extant,Native,,
54183041,133041,Pavona decussata,MM,Myanmar,Extant,Native,,
54183041,133041,Pavona decussata,IL,Israel,Extant,Native,,
54183041,133041,Pavona decussata,KW,Kuwait,Extant,Native,,
54183041,133041,Pavona decussata,SO,Somalia,Extant,Native,,
54183041,133041,Pavona decussata,MZ,Mozambique,Extant,Native,,
54183041,133041,Pavona decussata,PH,Philippines,Extant,Native,,
54183041,133041,Pavona decussata,UM,United States Minor Outlying Islands,Extant,Native,,
54183041,133041,Pavona decussata,MY,Malaysia,Extant,Native,,
54183041,133041,Pavona decussata,ER,Eritrea,Extant,Native,,
54183041,133041,Pavona decussata,SG,Singapore,Extant,Native,,
54183041,133041,Pavona decussata,TZ,"Tanzania, United Republic of",Extant,Native,,
54183041,133041,Pavona decussata,KM,Comoros,Extant,Native,,
54183041,133041,Pavona decussata,GU,Guam,Extant,Native,,
54185058,133046,Anacropora spinosa,PW,Palau,Extant,Native,,
54185058,133046,Anacropora spinosa,FM,"Micronesia, Federated States of ",Extant,Native,,
54185058,133046,Anacropora spinosa,PH,Philippines,Extant,Native,,
54185058,133046,Anacropora spinosa,MY,Malaysia,Extant,Native,,
54185058,133046,Anacropora spinosa,PG,Papua New Guinea,Extant,Native,,
54185058,133046,Anacropora spinosa,ID,Indonesia,Extant,Native,,
54185058,133046,Anacropora spinosa,TH,Thailand,Extant,Native,,
54185058,133046,Anacropora spinosa,KH,Cambodia,Extant,Native,,
54185058,133046,Anacropora spinosa,VN,Viet Nam,Extant,Native,,
54185058,133046,Anacropora spinosa,JP,Japan,Extant,Native,,
54185058,133046,Anacropora spinosa,SB,Solomon Islands,Extant,Native,,
54185058,133046,Anacropora spinosa,AU,Australia,Extant,Native,,
54185058,133046,Anacropora spinosa,MU,Mauritius,Extant,Native,,
54185058,133046,Anacropora spinosa,MP,Northern Mariana Islands,Extant,Native,,
54185058,133046,Anacropora spinosa,IN,India,Extant,Native,,
54185058,133046,Anacropora spinosa,TW,"Taiwan, Province of China",Extant,Native,,
54185058,133046,Anacropora spinosa,MM,Myanmar,Extant,Native,,
54185058,133046,Anacropora spinosa,SG,Singapore,Extant,Native,,
54185058,133046,Anacropora spinosa,GU,Guam,Extant,Native,,
54196271,133097,Pocillopora danae,IN,India,Extant,Native,,
54196271,133097,Pocillopora danae,VU,Vanuatu,Extant,Native,,
54196271,133097,Pocillopora danae,MY,Malaysia,Extant,Native,,
54196271,133097,Pocillopora danae,ID,Indonesia,Extant,Native,,
54196271,133097,Pocillopora danae,PH,Philippines,Extant,Native,,
54196271,133097,Pocillopora danae,SG,Singapore,Extant,Native,,
54196271,133097,Pocillopora danae,PG,Papua New Guinea,Extant,Native,,
54196271,133097,Pocillopora danae,SB,Solomon Islands,Extant,Native,,
54196271,133097,Pocillopora danae,LK,Sri Lanka,Extant,Native,,
54196271,133097,Pocillopora danae,TH,Thailand,Extant,Native,,
54196271,133097,Pocillopora danae,NC,New Caledonia,Extant,Native,,
54196271,133097,Pocillopora danae,CL,Chile,Extant,Native,,
54196271,133097,Pocillopora danae,AU,Australia,Extant,Native,,
54196271,133097,Pocillopora danae,MP,Northern Mariana Islands,Extant,Native,,
54196271,133097,Pocillopora danae,PW,Palau,Extant,Native,,
54196271,133097,Pocillopora danae,GU,Guam,Extant,Native,,
54197316,133099,Pocillopora elegans,JP,Japan,Extant,Native,,
54197316,133099,Pocillopora elegans,CR,Costa Rica,Extant,Native,,
54197316,133099,Pocillopora elegans,AS,American Samoa,Extant,Native,,
54197316,133099,Pocillopora elegans,MX,Mexico,Extant,Native,,
54197316,133099,Pocillopora elegans,GP,Guadeloupe,Extant,Native,,
54197316,133099,Pocillopora elegans,PF,French Polynesia,Extant,Native,,
54197316,133099,Pocillopora elegans,TK,Tokelau,Extant,Native,,
54197316,133099,Pocillopora elegans,WF,Wallis and Futuna,Extant,Native,,
54197316,133099,Pocillopora elegans,MY,Malaysia,Extant,Native,,
54197316,133099,Pocillopora elegans,AU,Australia,Extant,Native,,
54197316,133099,Pocillopora elegans,SV,El Salvador,Extant,Native,,
54197316,133099,Pocillopora elegans,PH,Philippines,Extant,Native,,
54197316,133099,Pocillopora elegans,EC,Ecuador,Extant,Native,,
54197316,133099,Pocillopora elegans,CO,Colombia,Extant,Native,,
54197316,133099,Pocillopora elegans,PG,Papua New Guinea,Extant,Native,,
54197316,133099,Pocillopora elegans,HN,Honduras,Extant,Native,,
54197316,133099,Pocillopora elegans,TO,Tonga,Extant,Native,,
54197316,133099,Pocillopora elegans,PA,Panama,Extant,Native,,
54197316,133099,Pocillopora elegans,NI,Nicaragua,Extant,Native,,
54197316,133099,Pocillopora elegans,PW,Palau,Extant,Native,,
54197316,133099,Pocillopora elegans,TH,Thailand,Extant,Native,,
54197316,133099,Pocillopora elegans,SB,Solomon Islands,Extant,Native,,
54197316,133099,Pocillopora elegans,ID,Indonesia,Extant,Native,,
54197316,133099,Pocillopora elegans,TV,Tuvalu,Extant,Native,,
54197316,133099,Pocillopora elegans,MP,Northern Mariana Islands,Extant,Native,,
54197316,133099,Pocillopora elegans,CK,Cook Islands,Extant,Native,,
54197316,133099,Pocillopora elegans,NU,Niue,Extant,Native,,
54197316,133099,Pocillopora elegans,KI,Kiribati,Extant,Native,,
54197316,133099,Pocillopora elegans,UM,United States Minor Outlying Islands,Extant,Native,,
54197316,133099,Pocillopora elegans,FM,"Micronesia, Federated States of ",Extant,Native,,
54197316,133099,Pocillopora elegans,FJ,Fiji,Extant,Native,,
54197316,133099,Pocillopora elegans,SG,Singapore,Extant,Native,,
54197316,133099,Pocillopora elegans,WS,Samoa,Extant,Native,,
54197316,133099,Pocillopora elegans,GU,Guam,Extant,Native,,
54199574,133117,Montipora lobulata,TO,Tonga,Extant,Native,,
54199574,133117,Montipora lobulata,PF,French Polynesia,Extant,Native,,
54199574,133117,Montipora lobulata,MG,Madagascar,Extant,Native,,
54199574,133117,Montipora lobulata,AS,American Samoa,Extant,Native,,
54199574,133117,Montipora lobulata,MU,Mauritius,Extant,Native,,
54199574,133117,Montipora lobulata,IO,British Indian Ocean Territory,Extant,Native,,
54199574,133117,Montipora lobulata,MP,Northern Mariana Islands,Extant,Native,,
54199574,133117,Montipora lobulata,MV,Maldives,Extant,Native,,
54199574,133117,Montipora lobulata,KM,Comoros,Extant,Native,,
54199574,133117,Montipora lobulata,MZ,Mozambique,Extant,Native,,
54199574,133117,Montipora lobulata,WS,Samoa,Extant,Native,,
54199574,133117,Montipora lobulata,IN,India,Extant,Native,,
54199574,133117,Montipora lobulata,CX,Christmas Island,Extant,Native,,
